Taxon
Danthonia spicata
Daphne albowiana
Daphne caucasica
Daphne genkwa
Daphne pseudosericea
Dasistoma macrophyllum
Dasylirion leiophyllum
Dasyochloa pulchella
Daucus pusillus
Decodon verticillatus
Deinanthe bifida
Delphinium alabamicum
Delphinium albiflorum
Delphinium carolinianum
Delphinium carolinianum subsp. carolinianum
Delphinium carolinianum subsp. virescens
Delphinium exaltatum
Delphinium ironorum
Delphinium newtonianum
Delphinium osseticum
Delphinium puniceum
Delphinium speciosum
Delphinium thamarae
Delphinium treleasei
Delphinium tricorne
Dendrolycopodium dendroideum
Dennstaedtia bipinnata
Dennstaedtia punctilobula
Deparia acrostichoides
Deparia formosana
Deparia petersenii
Dermatophyllum guadalupense
Deschampsia caespitosa
Deschampsia flexuosa
Descurainia pinnata subsp. pinnata
Desmanthus illinoensis
Desmodium × humifusum
Desmodium canadense
Desmodium canescens
Desmodium ciliare
Desmodium cuspidatum
Desmodium glabellum
Desmodium glutinosum
Desmodium illinoense
Desmodium laevigatum
Desmodium marilandicum
Desmodium nudiflorum
Desmodium nuttallii
Desmodium obtusum
Desmodium paniculatum
Desmodium pauciflorum
Desmodium perplexum
Desmodium rotundifolium
Desmodium sessilifolium
Desmodium strictum
Desmodium viridiflorum
Deutzia crenata
Deutzia glabrata
Deutzia gracilis
Deutzia scabra
Dianthus abchasicus
Dianthus anatolicus
Dianthus callizonus
Dianthus charadzeae
Dianthus daghestanicus
Dianthus deltoides
Dianthus glacialis subsp. gelidus
Dianthus grossheimii
Dianthus imereticus
Dianthus kubanensis
Dianthus orientalis
Dianthus oschtenicus
Dianthus plumbeus
Dianthus pratensis
Dianthus recognitus
Dianthus spiculifolius
Diarrhena americana
Diarrhena fauriei
Diarrhena mandshurica
Diarrhena obovata
Dicentra canadensis
Dicentra cucullaria
Dicentra eximia
Dicentra formosa
Dicentra uniflora
Dichanthelium bicknellii
Dichanthelium commonsianum
Dichanthelium dichotomum
Dichanthelium dichotomum subsp. mattamuskeetense
Dichanthelium dichotomum var. barbulatum
Dichanthelium dichotomum var. dichotomum
Dichanthelium dichotomum var. nitidum
Dichanthelium implicatum
Dichanthelium lanuginosum var. lindheimeri
Dichanthelium latifolium
Dichanthelium leibergii
Dichanthelium linearifolium var. werneri
Dichanthelium oligosanthes var. scribnerianum
Dichanthelium sphaerocarpon
Dichanthelium yadkinense
Dichocarpum trachyspermum
Dichondra argentea
Dichondra carolinensis
Dicliptera brachiata
Didiplis diandra
Diervilla rivularis
Diervilla sessilifolia
Digitalis laevigata
Digitaria cognata
Digitaria cognata subsp. cognata
Digitaria filiformis
Dinebra panicea var. mucronata
Diodia teres
Diodia virginiana
Dioscorea caucasica
Dioscorea quaternata
Dioscorea villosa
Diospyros virginiana
Dipelta floribunda
Diphasiastrum digitatum
Diphylleia cymosa
Diphylleia grayi
Diplazium pycnocarpon
Dirca decipiens
Dirca palustris
Disanthus cercidifolius
Distichlis spicata var. spicata
Dodecatheon amethystinum
Dodecatheon dentatum
Dodecatheon frenchii
Dodecatheon meadia
Doellingeria umbellata
Doellingeria umbellata var. pubens
Dolichorrhiza correvoniana
Doronicum macrolepis
Draba aprica
Draba asprella
Draba brachycarpa
Draba cuneifolia var. cuneifolia
Draba graminea
Draba grayana
Draba lasiocarpa subsp. dolichostyla
Draba mollissima
Draba ossetica
Draba sakuraii
Dracopis amplexicaulis
Drosera brevifolia
Drosera capillaris
Dryas caucasica
Dryas octopetala var. asiatica
Dryopsis maximowicziana
Dryopteris amurensis
Dryopteris anadroma
Dryopteris atrata
Dryopteris austriaca
Dryopteris carthusiana
Dryopteris caucasica
Dryopteris celsa
Dryopteris championii
Dryopteris chinensis
Dryopteris cinnamomea
Dryopteris commixta
Dryopteris cristata
Dryopteris dickinsii
Dryopteris filix-mas subsp. brittonii
Dryopteris formosana
Dryopteris goldiana
Dryopteris goldieana
Dryopteris hadanoi
Dryopteris hendersonii
Dryopteris hondoensis
Dryopteris insularis var. insularis
Dryopteris intermedia
Dryopteris liliana
Dryopteris marginalis
Dryopteris namegatae
Dryopteris oreades
Dryopteris polylepis
Dryopteris purpurella
Dryopteris robertiana
Dryopteris sabae
Dryopteris submontana
Dryopteris tokyoensis
Dryopteris tsutsuiana
Dryopteris tyrrhena
Dryopteris wallichiana
Dulichium arundinaceum
Echeveria strictiflora
Echinacea angustifolia
Echinacea atrorubens
Echinacea laevigata
Echinacea pallida
Echinacea paradoxa
Echinacea paradoxa var. neglecta
Echinacea paradoxa var. paradoxa
Echinacea purpurea
Echinacea sanguinea
Echinacea simulata
Echinacea tennesseensis
Echinocactus horizonthalonius
Echinocactus texensis
Echinocereus chloranthus var. neocapillus
Echinocereus coccineus var. paucispinus
Echinocereus dasyacanthus
Echinocereus fendleri
Echinocereus pectinatus var. wenigeri
Echinocereus stramineus
Echinochloa walteri
Echinocystis lobata
Echinodorus berteroi var. berteroi
Echinodorus cordifolius
Echinodorus tenellus var. parvulus
Echinomastus intertextus var. dasyacanthus
Echinops foliosus
Eclipta prostrata
Edraianthus dinaricus
Elatine americana
Eleocharis acicularis
Eleocharis atropurpurea
Eleocharis bifida
Eleocharis coloradoensis
Eleocharis compressa
Eleocharis compressa var. acutisquamata
Eleocharis elliptica var. elliptica
Eleocharis lanceolata
Eleocharis ovata
Eleocharis palustris
Eleocharis parvula
Eleocharis quadrangulata
Eleocharis tenuis var. verrucosa
Eleocharis wolfii
Elephantopus carolinianus
Elionurus barbiculmis
Elliottia bracteata
Elodea canadensis
Elodea nuttallii
Elymus canadensis
Elymus churchii
Elymus diversiglumis
Elymus glaucus
Elymus glaucus subsp. glaucus
Elymus hystrix
Elymus macgregorii
Elymus riparius
Elymus villosus
Elymus virginicus
Elymus virginicus var. glabriflorus
Elymus virginicus var. virginicus
Empetrum caucasicum
Empetrum nigrum var. japonicum
Encelia scaposa
Enemion biternatum
Engelmannia peristenia
Engelmannia pinnatifida
Enkianthus campanulatus
Ephedra aspera
Ephedra pedunculata
Epifagus virginiana
Epigaea asiatica
Epigaea gaultherioides
Epilobium colchicum
Epilobium coloratum
Epilobium leptophyllum
Epilobium pyrricholophum
Epimedium × sasakii
Epimedium × setosum
Epimedium circinatocucullatum
Epimedium colchicum
Epimedium diphyllum
Epimedium grandiflorum var. thunbergianum
Epimedium koreanum var. koreanum
Epimedium pinnatum subsp. colchicum
Epimedium sempervirens var. rugosum
Epimedium trifoliatobinatum var. trifoliatobinatum
Epipactis pontica
Epipactis thunbergii
Equisetum arvense
Equisetum hyemale
Equisetum laevigatum
Eragrostis capillaris
Eragrostis curtipedicellata
Eragrostis elliottii
Eragrostis frankii
Eragrostis glomerata
Eragrostis hirsuta
Eragrostis intermedia var. intermedia
Eragrostis pectinacea var. pectinacea
Eragrostis spectabilis
Eragrostis trichodes
Eranthis stellata
Erechtites hieraciifolius
Erechtites hieraciifolius var. hieraciifolius
Eremurus albertii
Eremurus brachystemon
Eremurus candidus
Eremurus comosus
Eremurus fuscus
Eremurus kaufmannii
Eremurus lachnostegius
Eremurus micranthus
Eremurus pubescens
Eremurus regelii
Eremurus stenophyllus
Eremurus tadshikorum
Eremurus tianschanicus
Eremurus zenaidae
Erianthus alopecuroides
Erianthus giganteus
Ericameria nauseosa var. texensis
Erigenia bulbosa
Erigeron annuus
Erigeron engelmannii
Erigeron hessii
Erigeron philadelphicus
Erigeron pulchellus
Erigeron pulchellus var. pulchellus
Erigeron scopulinus
Erigeron strigosus var. septentrionalis
Erigeron strigosus var. strigosus
Erigeron tenuis
Erigeron uniflorus
Eriogonum allenii
Eriogonum atrorubens
Eriogonum bicolor
Eriogonum havardii
Eriogonum longifolium
Eriogonum longifolium var. longifolium
Eriogonum suffruticosum
Erioneuron nealleyi
Eriophorum vaginatum
Eritrichium caucasicum
Eritrichium nipponicum var. nipponicum
Eryngium heterophyllum
Eryngium palmatum
Eryngium prostratum
Eryngium viviparum
Eryngium yuccifolium
Erysimum capitatum
Erysimum capitatum var. capitatum
Erythronium albidum
Erythronium americanum
Erythronium americanum var. americanum
Erythronium japonicum
Erythronium mesochoreum
Erythronium propullans
Erythronium revolutum
Erythronium rostratum
Escobaria albicolumnaria
Escobaria guadalupensis
Escobaria missouriensis
Escobaria orcuttii
Escobaria organensis
Eubotryoides grayana var. pruinosa
Eucommia ulmoides
Euonymus americanus
Euonymus atropurpureus
Euonymus obovatus
Eupatorium album
Eupatorium altissimum
Eupatorium capillifolium
Eupatorium hyssopifolium
Eupatorium maculatum var. bruneri
Eupatorium perfoliatum
Eupatorium purpureum var. purpureum
Eupatorium rotundifolium var. scabridum
Eupatorium semiserratum
Eupatorium serotinum
Eupatorium sessilifolium
Euphorbia commutata
Euphorbia corollata
Euphorbia cyathophora
Euphorbia dentata
Euphorbia eugeniae
Euphorbia geyeri var. geyeri
Euphorbia glareosa
Euphorbia humistrata
Euphorbia jejuna
Euphorbia marginata
Euphorbia missurica
Euphorbia obtusata
Euphorbia ouachitana
Euphorbia prostrata
Euphorbia purpurea
Euphorbia seguieriana
Euphorbia serpens
Euphorbia sieboldiana
Eurybia avita
Eurybia furcata
Eurybia hemispherica
Eurybia macrophylla
Eurybia saxicastellii
Eurybia surculosa
Euthamia graminifolia
Euthamia gymnospermoides
Euthamia leptocephala
Eutrochium fistulosum
Eutrochium maculatum
Eutrochium maculatum var. bruneri
Eutrochium purpureum
Evolvulus nuttallianus
Eysenhardtia spinosa
Fagus × taurica
Fagus crenata
Fagus engleriana
Fagus grandifolia
Fagus hayatae
Fagus japonica
Fagus longipetiolata
Fagus lucida
Fagus orientalis
Fendlera rupicola
Ferocactus hamatacanthus var. hamatacanthus
Ferocactus wislizeni
Festuca dalmatica
Festuca paradoxa
Festuca subverticillata
Ficaria calthifolia
Ficaria varia
Filipendula auriculata
Filipendula rubra
Filipendula vulgaris
Fimbristylis annua
Fimbristylis autumnalis
Fimbristylis littoralis var. littoralis
Fimbristylis puberula
Fimbristylis puberula var. puberula
Fimbristylis vahlii
Fleischmannia incarnata
Floerkea proserpinacoides
Forestiera acuminata
Forsythia suspensa
Fothergilla gardenii
Fothergilla major
Fragaria vesca
Fragaria virginiana
Fragaria virginiana subsp. grayana
Fragaria virginiana subsp. virginiana
Frangula caroliniana
Frasera caroliniensis
Fraxinus americana
Fraxinus biltmoreana
Fraxinus lanuginosa
Fraxinus oxycarpa
Fraxinus pallisae
Fraxinus pennsylvanica
Fraxinus profunda
Fraxinus quadrangulata
Fraxinus raibocarpa
Fraxinus sieboldiana
Fraxinus smallii
Fritillaria camschatcensis
Fritillaria cirrhosa
Fritillaria collina
Fritillaria gentneri
Fritillaria grandiflora
Fritillaria kurdica
Fritillaria latifolia
Fritillaria orientalis
Fritillaria recurva
Fritillaria regelii
Fritillaria thunbergii
Froelichia gracilis
Fuirena simplex
Fuirena simplex var. aristulata
Fuirena simplex var. simplex
Gagea chanae
Gagea confusa
Gaillardia aestivalis
Gaillardia pulchella
Gaillardia suavis
Galactia regularis
Galanthus alpinus
Galanthus alpinus var. bortkewitshianus
Galanthus angustifolius
Galanthus bortkewitschianus
Galanthus cilicicus
Galanthus ikariae
Galanthus koenenianus
Galanthus krasnovii
Galanthus lagodechianus
Galanthus platyphyllus
Galanthus rizehensis
Galanthus schaoricus
Galanthus transcaucasicus
Galearis spectabilis
Galium arkansanum
Galium boreale
Galium circaezans
Galium concinnum
Galium pilosum
Galium tinctorium
Galium triflorum
Galium virgatum
Gamochaeta purpurea
Gaultheria adenothrix
Gaultheria japonica
Gaura boquillensis
Gaura coccinea
Gaura lindheimeri
Gaura longiflora
Gaura sinuata
Gaylussacia baccata
Gaylussacia brachycera
Gaylussacia orocola
Gaylussacia tomentosa
Genista abchasica
Genista mingrelica
Genista sagittalis
Genista suanica
Genista transcaucasica
Gentiana alba
Gentiana andrewsii
Gentiana andrewsii var. andrewsii
Gentiana andrewsii var. dakotica
Gentiana austromontana
Gentiana autumnalis
Gentiana decora
Gentiana kolakovskyi
Gentiana oschtenica
Gentiana pannonica
Gentiana paradoxa
Gentiana puberulenta
Gentiana saponaria
Gentianella quinquefolia subsp. occidentalis
Gentianopsis barbellata
Geocarpon minimum
Geranium bohemicum
Geranium gymnocaulon
Geranium ibericum
Geranium macrorrhizum
Geranium maculatum
Geranium palustre
Geranium phaeum
Geranium ruprechtii
Geranium shikokianum var. yoshiianum
Geranium soboliferum
Geranium soboliferum var. hakusanense
Geum aleppicum
Geum canadense
Geum fragarioides
Geum geniculatum
Geum radiatum
Geum reptans
Geum vernum
Geum virginianum
Gilia haydenii
Gillenia stipulata
Gillenia trifoliata
Ginkgo biloba
Gladiolus atroviolaceus
Gladiolus caucasicus
Gladiolus dzhavakheticus
Gladiolus hajastanicus
Gladiolus tenuis
Glandularia canadensis
Glaucidium palmatum
Gleditsia aquatica
Gleditsia japonica
Gleditsia japonica f. inermis
Gleditsia japonica var. delavayi
Gleditsia japonica var. japonica
Gleditsia triacanthos
Globularia cordifolia
Glyceria acutiflora
Glyceria septentrionalis
Glyceria septentrionalis var. arkansana
Glyceria striata
Glycyrrhiza lepidota
Glycyrrhiza lepidota var. lepidota
Gonolobus suberosus
Goodyera pubescens
Gratiola virginiana
Gratiola viscidula
Grewia biloba var. biloba
Grindelia ciliata
Grindelia lanceolata
Grindelia squarrosa
Grossheimia polyphylla
Gymnocarpium appalachianum
Gymnocarpium robertianum
Gymnocladus dioicus
Gymnopogon ambiguus
Gymnospermium darwasicum
Gypsophila petraea
Gypsophila robusta
Gypsophila steupii
Hablitzia tamnoides
Hackelia ciliata
Hackelia virginiana
Hakonechloa macra
Halesia carolina
Halesia diptera
Hamamelis japonica
Hamamelis japonica var. bitchuensis
Hamamelis mollis
Hamamelis ovalis
Hamamelis vernalis
Hamamelis virginiana
Hamamelis virginiana var. macrophylla
Hasteola suaveolens
Hechtia glomerata
Hechtia texensis
Hedeoma pulegioides
Hedera nepalensis var. sinensis
Hedysarum elegans
Helanthium tenellum
Helenium amarum var. amarum
Helenium autumnale
Helenium brevifolium
Helenium flexuosum
Helenium virginicum
Helianthemum bicknellii
Helianthemum canadense
Helianthemum georgicum
Helianthemum songaricum
Helianthus angustifolius
Helianthus decapetalus
Helianthus divaricatus
Helianthus glaucophyllus
Helianthus grosseserratus
Helianthus hirsutus
Helianthus laevigatus
Helianthus longifolius
Helianthus maximiliani
Helianthus microcephalus
Helianthus mollis
Helianthus nuttallii
Helianthus occidentalis
Helianthus occidentalis subsp. occidentalis
Helianthus pauciflorus subsp. pauciflorus
Helianthus pauciflorus subsp. subrhomboideus
Helianthus petiolaris subsp. petiolaris
Helianthus salicifolius
Helianthus schweinitzii
Helianthus silphioides
Helianthus smithii
Helianthus strumosus
Helianthus tuberosus
Heliopsis helianthoides
Heliopsis helianthoides var. helianthoides
Heliopsis helianthoides var. scabra
Heliotropium curassavicum var. curassavicum
Heliotropium tenellum
Helleborus abchasicus
Helleborus niger
Helonias bullata
Helonias orientalis
Heloniopsis orientalis var. flavida
Hemerocallis citrina
Hemerocallis forrestii
Hemerocallis fulva var. pauciflora
Hemerocallis lilioasphodelus
Hemerocallis minor
Hemerocallis multiflora
Hemerocallis plicata
Heptacodium miconioides
Heracleum aconitifolium
Heracleum ponticum
Heracleum sphondylium subsp. montanum
Hesperaloe parviflora
Heteranthera limosa
Heteranthera multiflora
Heteranthera reniformis
Heteranthera rotundifolia
Heterotheca camporum
Heterotheca camporum var. camporum
Heterotheca jonesii
Heterotheca subaxillaris
Heterotropa sugimotoi
Heuchera abramsii
Heuchera alba
Heuchera americana
Heuchera americana var. hirsuticaulis
Heuchera caroliniana
Heuchera merriamii
Heuchera parviflora
Heuchera parviflora var. parviflora
Heuchera parviflora var. puberula
Heuchera pubescens
Heuchera richardsonii
Heuchera sanguinea
Heuchera villosa
Heuchera villosa var. atropurpurea
Heuchera villosa var. villosa
Heuchera wootonii
Hexalectris spicata
Hexastylis contracta
Hexastylis lewisii
Hexastylis rosei
Hibiscus coccineus
Hibiscus coulteri
Hibiscus laevis
Hibiscus lasiocarpos
Hibiscus moscheutos
Hibiscus moscheutos subsp. palustris
Hieracium gronovii
Hieracium longipilum
Hieracium scabrum
Hieracium umbellatum
Hierochloe odorata
Hordeum brachyantherum subsp. brachyantherum
Hordeum pusillum
Hosta × alismifolia
Hosta albofarinosa
Hosta kikutii var. polyneuron
Hosta kiyosumiensis
Hosta longipes var. caduca
Hosta longissima
Hosta pulchella
Hosta shikokiana
Hosta sieboldii
Hottonia inflata
Houstonia canadensis
Houstonia longifolia
Houstonia micrantha
Houstonia ouachitana
Houstonia purpurea
Houstonia purpurea var. purpurea
Houstonia serpyllifolia
Hudsonia ericoides
Hudsonia montana
Humulus lupulus var. pubescens
Hunnemannia fumariifolia
Huperzia lucidula
Huperzia porophila
Hyacinthella dalmatica
Hyacinthella leucophaea
Hyacinthus pallens
Hydrangea × amagiana
Hydrangea arborescens
Hydrangea aspera
Hydrangea chinensis var. chinensis
Hydrangea cinerea
Hydrangea davidii
Hydrangea hirta
Hydrangea involucrata f. leucantha
Hydrangea involucrata var. involucrata
Hydrangea kawakamii
Hydrangea kwangsiensis
Hydrangea macrophylla
Hydrangea robusta
Hydrangea serrata var. yesoensis
Hydrastis canadensis
Hydrocotyle verticillata
Hydrolea ovata
Hydrolea uniflora
Hydrophyllum appendiculatum
Hydrophyllum brownei
Hydrophyllum canadense
Hydrophyllum virginianum
Hylodesmum glutinosum
Hylodesmum nudiflorum
Hymenocallis caroliniana
Hymenocallis occidentalis
Hymenocallis occidentalis var. occidentalis
Hymenopappus scabiosaeus var. scabiosaeus
Hymenophyllum wilsonii
Hypericum adpressum
Hypericum ascyron subsp. pyramidatum
Hypericum buckleii
Hypericum buckleyi
Hypericum drummondii
Hypericum eleonorae
Hypericum gentianoides
Hypericum graveolens
Hypericum gymnanthum
Hypericum hypericoides
Hypericum hypericoides subsp. hypericoides
Hypericum hypericoides subsp. multicaule
Hypericum lissophloeus
Hypericum lobocarpum
Hypericum microsepalum
Hypericum mutilum
Hypericum prolificum
Hypericum pseudomaculatum
Hypericum punctatum
Hypericum pyramidatum
Hypericum sphaerocarpum
Hypericum xylosteifolium
Hypericum yojiroanum
Hypoxis hirsuta
Hypoxis sessilis
Ilex bioritsensis
Ilex chinensis
Ilex collina
Ilex corallina
Ilex coriacea
Ilex cornuta
Ilex crenata
Ilex crenata f. longipedunculata
Ilex crenata f. microphylla
Ilex decidua
Ilex dimorphophylla
Ilex geniculata
Ilex opaca
Ilex rugosa var. rugosa
Ilex verticillata
Ilex verticillata var. padifolia
Ilex warburgii
Iliamna corei
Iliamna remota
Impatiens capensis
Impatiens pallida
Incarvillea olgae
Indigofera heterantha
Indigofera kirilowii
Inula acaulis
Inula helvetica
Iodanthus pinnatifidus
Ionactis linariifolia
Ipomoea × leucantha
Ipomoea lacunosa
Ipomoea pandurata
Ipomoea shumardiana
Ipomopsis havardii
Ipomopsis ramosa
Iresine rhizomatosa
Iris acutiloba
Iris albomarginata
Iris aphylla
Iris bloudowii
Iris boissieri
Iris brevicaulis
Iris bulleyana
Iris caucasica
Iris colchica
Iris cristata
Iris cristata var. alba
Iris delavayi
Iris demetrii
Iris fulva
Iris furcata
Iris germanica
Iris gracilipes
Iris grossheimii
Iris halophila var. sogdiana
Iris hartwegii subsp. australis
Iris hyrcana
Iris iberica
Iris iberica subsp. elegantissima
Iris imbricata
Iris kolpakowskiana
Iris korolkowii
Iris lacustris
Iris laevigata
Iris lazica
Iris mandshurica
Iris milesii
Iris minutoaurea
Iris missouriensis
Iris mzchetica
Iris notha
Iris odaesanensis
Iris paradoxa
Iris prismatica
Iris pseudocaucasica
Iris schelkownikowii
Iris songarica
Iris spuria
Iris taochia
Iris tenax
Iris tenuis
Iris typhifolia
Iris ventricosa
Iris versicolor
Iris virginica
Iris virginica var. shrevei
Iris wattii
Iris winogradowii
Iris xiphium
Isoetes butleri
Isoetes engelmannii
Isoetes engelmannii var. engelmannii
Isoetes englemannii
Isoetes melanopoda
Isolepis carinata
Isotria medeoloides
Isotria verticillata
Itea oldhamii
Itea virginica
Iva annua
Iva xanthiifolia
Iwatsukiella leucotricha
Jamesianthus alabamensis
Japonolirion osense
Juglans ailantifolia
Juglans cinerea
Juglans mandshurica var. avellana
Juglans nigra
Juncus acuminatus
Juncus anthelatus
Juncus balticus var. littoralis
Juncus biflorus
Juncus brachycarpus
Juncus brachyphyllus
Juncus bufonius var. bufonius
Juncus caesariensis
Juncus canadensis var. canadensis
Juncus debilis
Juncus dichotomus
Juncus diffusissimus
Juncus dudleyi
Juncus effusus
Juncus effusus subsp. solutus
Juncus filipendulus
Juncus gerardii
Juncus longii
Juncus marginatus
Juncus nodatus
Juncus parryi
Juncus secundus
Juncus subcaudatus var. subcaudatus
Juncus tenuis
Juncus torreyi
Juncus validus
Juniperus ashei
Juniperus chinensis
Juniperus communis var. hondoensis
Juniperus oxycedrus
Juniperus sabina
Juniperus taxifolia
Juniperus virginiana
Juniperus virginiana var. virginiana
Juno baldshuanica
Juno leptorrhiza
Juno popovii
Juno zaprjagajevii
Jurinea alata
Jurinea exuberans
Jurinea filicifolia
Justicia americana
Justicia ovata var. lanceolata
Justicia wrightii
Kallstroemia perennans
Kalmia carolina
Kalmia cuneata
Keiskea japonica
Kellochloa verrucosa
Kemulariella colchica
Kerria japonica
Kirengeshoma palmata
Knautia kitaibelii
Koeleria macrantha
Kolkwitzia amabilis
Krigia biflora
Krigia dandelion
Krigia occidentalis
Krigia virginica
Kyllinga pumila
Lachnocaulon minus
Lactuca canadensis
Lactuca floridana
Lactuca hirsuta
Lactuca ludoviciana
Lactuca tatarica
Lactuca tatarica subsp. pulchella
Lamprocapnos spectabilis
Laportea canadensis
Larix decidua
Larrea tridentata
Lathyrus aureus
Lathyrus palustris
Lathyrus venosus
Laurocerasus officinalis
Leavenworthia torulosa
Leavenworthia uniflora
Lechea mucronata
Lechea tenuifolia
Lecidea lurida
Leersia lenticularis
Leersia virginica
Leitneria floridana
Leitneria pilosa subsp. ozarkana
Lemna aequinoctialis
Lemna minor
Lemna minuta
Lemna obscura
Lemna trisulca
Lemna valdiviana
Lepidospartum burgessii
Leptochloa fusca subsp. fascicularis
Leptochloa panicoides
Lespedeza × neglecta
Lespedeza capitata
Lespedeza frutescens
Lespedeza hirta var. hirta
Lespedeza leptostachya
Lespedeza procumbens
Lespedeza repens
Lespedeza stuevei
Lespedeza violacea
Lespedeza virginica
Leucojum nicaeense
Leucophyllum minus
Leucosceptrum stellipilum var.
Leucospora multifida
Leucothoe keiskei
Lewisiopsis tweedyi
Liatris acidota
Liatris aspera
Liatris cylindracea
Liatris helleri
Liatris hirsuta
Liatris ligulistylis
Liatris microcephala
Liatris mucronata
Liatris punctata
Liatris punctata var. punctata
Liatris pycnostachya
Liatris pycnostachya var. pycnostachya
Liatris scariosa
Liatris scariosa var. nieuwlandii
Liatris spicata var. spicata
Liatris squarrosa
Liatris squarrosa var. squarrosa
Liatris squarrulosa
Liatris turgida
Ligularia biceps
Ligularia botryodes
Ligularia dentata
Ligularia fischeri
Ligusticum canadense
Ligusticum mutellina
Lilium × elegans
Lilium alexandrae
Lilium armenum
Lilium artvinense
Lilium auratum var. auratum
Lilium auratum var. platyphyllum
Lilium brownii
Lilium callosum
Lilium callosum var. flaviflorum
Lilium canadense
Lilium carniolicum
Lilium caucasicum
Lilium ciliatum
Lilium concolor
Lilium concolor f. coridion
Lilium duchartrei
Lilium fargesii
Lilium grayi
Lilium japonicum
Lilium japonicum var. abeanum
Lilium japonicum var. angustifolium
Lilium lancifolium
Lilium lancifolium var. flaviflorum
Lilium leichtlinii
Lilium leichtlinii subsp. maximowiczii
Lilium leucanthum
Lilium lijiangense
Lilium longiflorum
Lilium maculatum
Lilium maculatum var. bukosanense
Lilium maculatum var. monticola
Lilium medeoloides
Lilium medeoloides f. immaculatum
Lilium michauxii
Lilium michiganense
Lilium nepalense
Lilium nobilissimum
Lilium occidentale
Lilium pardalinum subsp. wigginsii
Lilium pensylvanicum
Lilium philadelphicum
Lilium philadelphicum var. andinum
Lilium ponticum
Lilium pumilum
Lilium pyrophilum
Lilium regale
Lilium rhodopeum
Lilium rubellum
Lilium rubescens
Lilium speciosum
Lilium speciosum var. clivorum
Lilium superbum
Lilium tigrinum
Lilium washingtonianum
Limnobium spongia
Limnobium spongia subsp. spongia
Limnosciadium pinnatum
Limonium latifolium
Lindelofia anchusoides
Lindera benzoin
Lindera melissifolia
Linum allredii
Linum floridanum var. floridanum
Linum medium var. texanum
Linum puberulum
Linum striatum
Linum sulcatum
Linum virginianum
Liparis liliifolia
Liparis loeselii
Lipocarpha drummondii
Lipocarpha micrantha
Liquidambar acalycina
Liquidambar formosana
Liquidambar styraciflua
Liriodendron chinense
Liriodendron tulipifera
Listera australis
Lithospermum canescens
Lithospermum caroliniense
Lithospermum latifolium
Litsea aestivalis
Lobelia × speciosa
Lobelia cardinalis
Lobelia inflata
Lobelia siphilitica
Lobelia spicata
Lobelia spicata var. leptostachys
Lobelia spicata var. spicata
Lomatium foeniculaceum
Lomatium foeniculaceum subsp. daucifolium
Lomatium foeniculaceum subsp. foeniculaceum
Lomatium nuttallii
Lonicera dioica
Lonicera flava
Lonicera paradoxa
Lonicera reticulata
Lonicera sempervirens
Ludwigia alternifolia
Ludwigia decurrens
Ludwigia glandulosa subsp. glandulosa
Ludwigia leptocarpa
Ludwigia linearis
Ludwigia microcarpa
Ludwigia peploides
Ludwigia peploides subsp. glabrescens
Ludwigia polycarpa
Ludwigia ravenii
Ludwigia repens
Lupinus ammophilus
Lupinus kingii
Lupinus kingii var. kingii
Lupinus perennis
Lupinus perennis subsp. perennis
Luzula campestris var. bulbosa
Luzula cascadensis
Lychnis nivalis
Lycopodium dendroideum
Lycopodium tristachyum
Lycopus americanus
Lycopus rubellus
Lycopus uniflorus
Lycopus virginicus
Lycoris sanguinea var. sanguinea
Lycoris straminea
Lygodesmia juncea
Lygodium palmatum
Lyonia mariana
Lysichiton camtschatcense
Lysimachia ciliata
Lysimachia lanceolata
Lysimachia quadriflora
Lysimachia radicans
Lysimachia terrestris
Lysimachia thyrsiflora
Lythrum alatum
Macbridea caroliniana
Machaeranthera coloradoensis
Macromeria viridiflora
Magnolia acuminata
Magnolia ashei
Magnolia fraseri
Magnolia kobus
Magnolia macrophylla
Magnolia obovata
Magnolia pyramidata
Magnolia sieboldii
Magnolia stellata
Magnolia tripetala
Magnolia wilsonii
Maianthemum racemosum
Maianthemum racemosum subsp. racemosum
Maianthemum stellatum
Malaxis bayardii
Malaxis unifolia
Malus angustifolia
Malus angustifolia var. puberula
Malus baccata
Malus coronaria
Malus halliana
Malus hupehensis
Malus ioensis
Malus komarovii
Malus niedzwetzkyana
Malus orientalis
Malus prunifolia
Malus sieversii
Malus spontanea
Malus toringo
Malus tschonoskii
Malvastrum angustum
Mammillaria heyderi var. bullingtoniana
Mammillaria lasiacantha
Mammillaria prolifera var. texana
Mandenovia komarovii
Manfreda variegata
Manfreda virginica
Marshallia caespitosa
Marshallia caespitosa var. caespitosa
Marshallia caespitosa var. signata
Marshallia grandiflora
Marshallia legrandii
Marshallia mohrii
Marshallia obovata
Marshallia pulchra
Marshallia trinervia
Matelea baldwyniana
Matelea decipiens
Matteuccia struthiopteris subsp. pensylvanica
Matteuccia struthiopteris var. pensylvanica
Mazus miquelii
Mecardonia acuminata
Melanthium parviflorum
Melanthium virginicum
Melanthium woodii
Melica mutica
Melica nitens
Melothria pendula
Menispermum canadense
Menodora longiflora
Mentzelia chrysantha
Mentzelia humilis var. guadalupensis
Mentzelia oligosperma
Menyanthes trifoliata
Menziesia ciliicalyx
Menziesia pilosa
Merendera candidissima
Merendera mirzoevae
Mertensia pterocarpa var. yezoensis
Mertensia virginica
